,NODE_ID_left,LATITUDE_left,LONGITUDE_left,geometry,demand,LMP,gen,index_right,NODE_ID_right,LATITUDE_right,LONGITUDE_right
6888,80120,26.25544,-98.34338,POINT (-10947534.984489404 3030752.8329593865),0,0,0,1548,STATION1549,26.261150841000134,-98.33386294500042
9430,780118,26.25544,-98.34338,POINT (-10947534.984489404 3030752.8329593865),0,0,0,1548,STATION1549,26.261150841000134,-98.33386294500042
2866,5778,26.1031852,-98.21398178,POINT (-10933130.440529447 3011866.495220462),1,0,0,2933,STATION2934,26.103225990000073,-98.21394223400031
2873,5789,25.88843496,-97.42490637,POINT (-10845290.967690755 2985269.6841303003),1,0,0,1477,STATION1478,25.888471642000127,-97.42483252799985
2874,5790,26.48160172,-97.75228454,POINT (-10881734.538871989 3058852.6886422243),0,0,0,3774,STATION3775,26.481645732000107,-97.75223251299963
6462,57900,26.48160172,-97.75228454,POINT (-10881734.538871989 3058852.6886422243),0,0,0,3774,STATION3775,26.481645732000107,-97.75223251299963
2875,5792,26.20821195,-98.0577705,POINT (-10915741.080383683 3024891.822290072),1,0,0,2533,STATION2534,26.20823427400013,-98.05777459199965
2876,5798,29.4502,-101.0578,POINT (-11249702.836688481 3433072.1484650327),0,1,1,376,STATION377,29.44951318900007,-101.05569454699969
4303,8686,29.44949503,-101.0557496,POINT (-11249474.587204559 3432982.026591284),1,0,0,376,STATION377,29.44951318900007,-101.05569454699969
8899,180021,29.44949503,-101.0557496,POINT (-11249474.587204559 3432982.026591284),0,0,0,376,STATION377,29.44951318900007,-101.05569454699969
8900,180022,29.44949503,-101.0557496,POINT (-11249474.587204559 3432982.026591284),0,0,0,376,STATION377,29.44951318900007,-101.05569454699969
2877,5799,26.5589,-99.1647,POINT (-11038963.908667736 3068469.3976055584),0,1,1,15,STATION16,26.55750000000009,-99.16419999999964
2878,5800,27.68542961,-99.48051057,POINT (-11074119.78050727 3209371.2381723323),1,0,0,4311,STATION4312,27.685454020000115,-99.48050374600032
2879,5801,27.07388,-98.93695,POINT (-11013610.894639567 3132705.11488617),1,0,0,5444,STATION5445,27.084093266000007,-98.92858117200025
2880,5803,26.39260294,-98.81938093,POINT (-11000523.165634127 3047788.3165883925),1,0,0,3126,STATION3127,26.392850153999962,-98.81940015600037
4323,8793,26.39260294,-98.81938093,POINT (-11000523.165634127 3047788.3165883925),0,0,0,3126,STATION3127,26.392850153999962,-98.81940015600037
4326,8797,26.39260294,-98.81938093,POINT (-11000523.165634127 3047788.3165883925),1,0,0,3126,STATION3127,26.392850153999962,-98.81940015600037
2881,5806,29.43649381,-99.23836043,POINT (-11047163.750226948 3431320.0903433235),1,0,0,3558,STATION3559,29.436527167000083,-99.23836877300033
2884,5810,29.37057696,-98.94249678,POINT (-11014228.35936471 3422897.2601576666),1,0,0,3436,STATION3437,29.37057696300014,-98.9424967840001
2885,5811,29.26295746,-98.92424531,POINT (-11012196.615018083 3409157.389427352),0,0,0,2671,STATION2672,29.262957462,-98.92424531299963
2887,5813,29.26295746,-98.92424531,POINT (-11012196.615018083 3409157.389427352),0,0,0,2671,STATION2672,29.262957462,-98.92424531299963
2890,5817,29.34126,-99.71356,POINT (-11100062.724384531 3419152.902743329),0,0,0,5325,STATION5326,29.323261650000088,-99.74521701000026
2891,5818,29.34126,-99.71356,POINT (-11100062.724384531 3419152.902743329),1,0,0,5325,STATION5326,29.323261650000088,-99.74521701000026
2892,5819,29.27239241,-99.08438331,POINT (-11030023.095634736 3410361.3781603132),0,0,0,2370,STATION2371,29.272392398000083,-99.08438330899986
2894,5821,29.27239241,-99.08438331,POINT (-11030023.095634736 3410361.3781603132),0,0,0,2370,STATION2371,29.272392398000083,-99.08438330899986
2893,5820,29.21301492,-99.79858209,POINT (-11109527.34014951 3402786.0986493914),1,0,0,3359,STATION3360,29.213014917000095,-99.79858208800024
2896,5823,29.21301492,-99.79858209,POINT (-11109527.34014951 3402786.0986493914),0,0,0,3359,STATION3360,29.213014917000095,-99.79858208800024
2897,5824,29.21301492,-99.79858209,POINT (-11109527.34014951 3402786.0986493914),1,0,0,3359,STATION3360,29.213014917000095,-99.79858208800024
4037,8231,29.21301492,-99.79858209,POINT (-11109527.34014951 3402786.0986493914),0,0,0,3359,STATION3360,29.213014917000095,-99.79858208800024
4038,8234,29.21301492,-99.79858209,POINT (-11109527.34014951 3402786.0986493914),1,0,0,3359,STATION3360,29.213014917000095,-99.79858208800024
9267,708234,29.21301492,-99.79858209,POINT (-11109527.34014951 3402786.0986493914),0,0,0,3359,STATION3360,29.213014917000095,-99.79858208800024
2895,5822,29.08544876,-99.71149538,POINT (-11099832.89193745 3386526.249243124),1,0,0,3005,STATION3006,29.085524929000027,-99.71146253400039
2898,5827,29.07943061,-99.04847269,POINT (-11026025.543702263 3385759.6614021114),0,0,0,4280,STATION4281,29.079430609000024,-99.04847268799978
2900,5830,29.07943061,-99.04847269,POINT (-11026025.543702263 3385759.6614021114),1,0,0,4280,STATION4281,29.079430609000024,-99.04847268799978
2899,5828,29.12530295,-98.92432719,POINT (-11012205.729857987 3391603.9798994353),1,0,0,1783,STATION1784,29.125302949000133,-98.9243271850001
2901,5832,29.02208848,-99.34344529,POINT (-11058861.743332233 3378457.7039793315),1,0,0,4055,STATION4056,29.022088483999987,-99.34344529100044
2904,5845,29.0220418,-99.3434586,POINT (-11058863.224994656 3378451.761392306),1,0,0,4055,STATION4056,29.022088483999987,-99.34344529100044
2902,5836,28.96335497,-99.61682493,POINT (-11089294.22565028 3370982.769969596),1,0,0,2313,STATION2314,28.963354972999962,-99.61682493299966
2903,5842,28.79042231,-99.19408409,POINT (-11042234.93060396 3348998.437397546),1,0,0,3384,STATION3385,28.790422313000082,-99.19408409399966
2905,5848,28.92079229,-99.60625675,POINT (-11088117.781234069 3365568.5257499665),1,0,0,4052,STATION4053,28.92079228600012,-99.60625675000028
2906,5849,28.86285873,-99.607968,POINT (-11088308.27671269 3358202.5767935654),0,0,0,2653,STATION2654,28.86285872600009,-99.60796800099992
2907,5851,28.86285873,-99.607968,POINT (-11088308.27671269 3358202.5767935654),0,0,0,2653,STATION2654,28.86285872600009,-99.60796800099992
2908,5852,29.05971829,-98.95038236,POINT (-11015106.17811492 3383249.0329945628),1,0,0,3099,STATION3100,29.059716264000027,-98.9503539330004
4032,8218,29.05971829,-98.95038236,POINT (-11015106.17811492 3383249.0329945628),0,0,0,3099,STATION3100,29.059716264000027,-98.9503539330004
4033,8221,29.05971829,-98.95038236,POINT (-11015106.17811492 3383249.0329945628),0,0,0,3099,STATION3100,29.059716264000027,-98.9503539330004
6463,58280,29.073678,-98.957377,POINT (-11015884.817878002 3385026.939722858),0,0,0,3099,STATION3100,29.059716264000027,-98.9503539330004
6464,58570,29.06530295,-98.98432719,POINT (-11018884.899305584 3383960.2656238265),0,0,0,3099,STATION3100,29.059716264000027,-98.9503539330004
2911,5857,29.13395661,-98.89751416,POINT (-11009220.917011762 3392706.782765994),0,0,0,1596,STATION1597,29.133964251000013,-98.89743477299957
4035,8223,29.133678,-98.897377,POINT (-11009205.648430405 3392671.2758912747),1,0,0,1596,STATION1597,29.133964251000013,-98.89743477299957
2912,5858,29.20720069,-98.90522135,POINT (-11010078.877478011 3402044.5651599895),1,0,0,5070,STATION5071,29.207200690999976,-98.90522134900007
2913,5860,28.68051339,-99.20191131,POINT (-11043106.252748687 3335045.0521701593),1,0,0,1080,STATION1081,28.680513391999963,-99.20191130699975
4027,8212,28.68051339,-99.20191131,POINT (-11043106.252748687 3335045.0521701593),0,0,0,1080,STATION1081,28.680513391999963,-99.20191130699975
2914,5861,28.66879163,-99.20512163,POINT (-11043463.623936368 3333557.7920395224),0,0,0,1778,STATION1779,28.668791591000012,-99.20512163399957
4026,8210,28.66879163,-99.20512163,POINT (-11043463.623936368 3333557.7920395224),0,0,0,1778,STATION1779,28.668791591000012,-99.20512163399957
2917,5866,28.84592233,-99.19058257,POINT (-11041845.143180557 3356049.9779755794),0,0,0,2649,STATION2650,28.845922306999995,-99.19058258600028
2918,5868,28.565319,-99.53584097,POINT (-11080279.132460658 3320436.3608465493),1,0,0,3985,STATION3986,28.565267764999966,-99.535870622
4252,8613,28.565319,-99.53584097,POINT (-11080279.132460658 3320436.3608465493),1,0,0,3985,STATION3986,28.565267764999966,-99.535870622
2922,5876,28.46,-99.26438,POINT (-11050060.235510008 3307094.031878754),0,0,0,2760,STATION2761,28.460851363000124,-99.25120979000027
4199,8526,28.48993999,-99.2511442,POINT (-11048586.832993768 3310885.6222058176),1,0,0,2760,STATION2761,28.460851363000124,-99.25120979000027
4249,8610,28.46,-99.26438,POINT (-11050060.235510008 3307094.031878754),1,0,0,2760,STATION2761,28.460851363000124,-99.25120979000027
2925,5881,26.932675,-99.233708,POINT (-11046645.844088396 3115062.8951003514),0,0,0,4133,STATION4134,26.932836210000076,-99.23382896900017
2926,5882,26.932675,-99.233708,POINT (-11046645.844088396 3115062.8951003514),0,0,0,4133,STATION4134,26.932836210000076,-99.23382896900017
4077,8299,26.932675,-99.233708,POINT (-11046645.844088396 3115062.8951003514),0,1,1,4133,STATION4134,26.932836210000076,-99.23382896900017
4390,8957,26.932675,-99.233708,POINT (-11046645.844088396 3115062.8951003514),1,1,1,4133,STATION4134,26.932836210000076,-99.23382896900017
7013,89353,26.932675,-99.233708,POINT (-11046645.844088396 3115062.8951003514),1,0,0,4133,STATION4134,26.932836210000076,-99.23382896900017
7015,89443,26.932675,-99.233708,POINT (-11046645.844088396 3115062.8951003514),1,0,0,4133,STATION4134,26.932836210000076,-99.23382896900017
2927,5883,29.22699147,-99.69954891,POINT (-11098503.016980274 3404568.807789054),0,0,0,992,STATION993,29.22699147400001,-99.69954891000023
9052,181731,29.22606497,-99.69974616,POINT (-11098524.974749831 3404450.6251731995),0,0,0,992,STATION993,29.22699147400001,-99.69954891000023
9053,181732,29.22606497,-99.69974616,POINT (-11098524.974749831 3404450.6251731995),0,0,0,992,STATION993,29.22699147400001,-99.69954891000023
9054,181733,29.22606497,-99.69974616,POINT (-11098524.974749831 3404450.6251731995),0,0,0,992,STATION993,29.22699147400001,-99.69954891000023
2929,5887,27.438115,-98.836294,POINT (-11002405.919974279 3178315.872685492),0,0,0,868,STATION869,27.439601316000118,-98.83597118100016
2930,5888,27.438115,-98.836294,POINT (-11002405.919974279 3178315.872685492),1,0,0,868,STATION869,27.439601316000118,-98.83597118100016
4075,8297,27.438115,-98.836294,POINT (-11002405.919974279 3178315.872685492),1,0,0,868,STATION869,27.439601316000118,-98.83597118100016
9271,708297,27.438115,-98.836294,POINT (-11002405.919974279 3178315.872685492),0,0,0,868,STATION869,27.439601316000118,-98.83597118100016
2932,5893,28.88811737,-99.07932437,POINT (-11029459.93700998 3361413.5753661515),0,1,1,3932,STATION3933,28.88811737300006,-99.079324371
4030,8216,28.88811737,-99.07932437,POINT (-11029459.93700998 3361413.5753661515),1,0,0,3932,STATION3933,28.88811737300006,-99.079324371
2933,5895,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),1,0,0,50,STATION51,28.927595178000093,-99.09209035700005
2935,5897,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
6465,58959,28.92761081,-99.09169767,POINT (-11030837.326465413 3366435.7353842566),0,1,1,50,STATION51,28.927595178000093,-99.09209035700005
8444,160074,28.92761081,-99.09169767,POINT (-11030837.326465413 3366435.7353842566),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8445,160075,28.92761081,-99.09169767,POINT (-11030837.326465413 3366435.7353842566),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8446,160076,28.92761081,-99.09169767,POINT (-11030837.326465413 3366435.7353842566),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8447,160077,28.92761081,-99.09169767,POINT (-11030837.326465413 3366435.7353842566),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8692,162791,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8693,162792,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8694,162793,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8698,162861,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8699,162862,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8700,162863,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8701,162864,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
8702,162865,28.9276,-99.0923,POINT (-11030904.377534302 3366434.3604753455),0,0,0,50,STATION51,28.927595178000093,-99.09209035700005
2940,5915,28.87592725,-96.10722423,POINT (-10698607.262838563 3359863.8118122085),0,1,1,3024,STATION3025,28.875926789999983,-96.10721314200045
7166,110351,28.87592725,-96.10722423,POINT (-10698607.262838563 3359863.8118122085),0,0,0,3024,STATION3025,28.875926789999983,-96.10721314200045
7167,110352,28.87592725,-96.10722423,POINT (-10698607.262838563 3359863.8118122085),0,0,0,3024,STATION3025,28.875926789999983,-96.10721314200045
8884,170671,28.87592725,-96.10722423,POINT (-10698607.262838563 3359863.8118122085),0,0,0,3024,STATION3025,28.875926789999983,-96.10721314200045
2941,5920,33.05515054,-94.83744538,POINT (-10557256.127836496 3902626.5651862863),0,0,0,485,STATION486,33.055063241,-94.83753574799965
2942,5925,33.05830324,-94.84405249,POINT (-10557991.62795731 3903045.302817793),0,0,0,816,STATION817,33.058303219,-94.84405250800035
2943,5930,25.9132976,-97.52229195,POINT (-10856131.880866962 2988346.436775968),1,1,1,242,STATION243,25.913694200000098,-97.52232017599991
6505,59300,25.9132976,-97.52229195,POINT (-10856131.880866962 2988346.436775968),0,1,1,242,STATION243,25.913694200000098,-97.52232017599991
8496,160272,25.9132976,-97.52229195,POINT (-10856131.880866962 2988346.436775968),0,0,0,242,STATION243,25.913694200000098,-97.52232017599991
8497,160273,25.9132976,-97.52229195,POINT (-10856131.880866962 2988346.436775968),0,0,0,242,STATION243,25.913694200000098,-97.52232017599991
8498,160274,25.9132976,-97.52229195,POINT (-10856131.880866962 2988346.436775968),0,0,0,242,STATION243,25.913694200000098,-97.52232017599991
2944,5943,25.97732399,-97.38449005,POINT (-10840791.843528617 2996272.6935023256),1,0,0,3773,STATION3774,25.977360529000073,-97.38434945199955
2946,5962,25.97732399,-97.38449005,POINT (-10840791.843528617 2996272.6935023256),0,0,0,3773,STATION3774,25.977360529000073,-97.38434945199955
2945,5944,25.96446408,-97.37556746,POINT (-10839798.585353259 2994680.332911408),1,0,0,2095,STATION2096,25.964481143999997,-97.37557530600014
2948,5964,25.93681318,-97.53569019,POINT (-10857623.366121288 2991257.0876559103),1,0,0,730,STATION731,25.936890024000007,-97.53556050800016
4063,8275,25.93681318,-97.53569019,POINT (-10857623.366121288 2991257.0876559103),0,0,0,730,STATION731,25.936890024000007,-97.53556050800016
4070,8288,25.93681318,-97.53569019,POINT (-10857623.366121288 2991257.0876559103),0,0,0,730,STATION731,25.936890024000007,-97.53556050800016
4093,8332,25.911345,-97.563199,POINT (-10860685.632842818 2988104.778988667),0,0,0,730,STATION731,25.936890024000007,-97.53556050800016
4099,8339,25.93681318,-97.53569019,POINT (-10857623.366121288 2991257.0876559103),0,0,0,730,STATION731,25.936890024000007,-97.53556050800016
6899,80155,25.93681318,-97.53569019,POINT (-10857623.366121288 2991257.0876559103),0,0,0,730,STATION731,25.936890024000007,-97.53556050800016
2949,5965,26.0021397,-97.51407402,POINT (-10855217.065083986 2999345.9568902845),1,0,0,2075,STATION2076,26.002057550000114,-97.51423203300011
2950,6001,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),0,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3134,6295,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),0,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3239,6442,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),0,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3242,6447,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3244,6449,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3245,6450,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),0,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3246,6452,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3247,6453,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),0,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3248,6454,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3249,6455,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3250,6456,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3251,6457,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3255,6462,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3256,6464,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),0,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3257,6465,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3258,6466,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),0,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
3259,6467,31.49597731,-100.466371,POINT (-11183865.261568107 3697330.1449329183),1,0,0,3069,STATION3070,31.495977272000115,-100.46637098599969
